solute,solvent,logS,DGsolv,Reference (DOI),Comments,can_smiles_solute,can_smiles_solvent,concat_smiles,is_chonps_halogens,index,DGsolv_qm,AE,SE
C1CCCC1,CN1CCN(C1=O)C,,-2.56,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=6409)'],C1CCCC1,CN1CCN(C)C1=O,C1CCCC1.CN1CCN(C)C1=O,True,677,-2.53284728,0.02715272000000013,0.0007372702033984071
C1CCCC1,C(CO)N,,-1.24,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=19398)'],C1CCCC1,NCCO,C1CCCC1.NCCO,True,684,-1.69681294,0.45681294000000006,0.20867806215144366
C1CCCC1,C1CCC(CC1)O,,-3.02,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=36371)'],C1CCCC1,OC1CCCCC1,C1CCCC1.OC1CCCCC1,True,689,-2.84460213,0.17539786999999984,0.030764412800536847
C1CCCC1,C1=CC=C(C=C1)CO,,-2.7,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=33655)'],C1CCCC1,OCc1ccccc1,C1CCCC1.OCc1ccccc1,True,690,-2.6554909,0.04450909999999997,0.0019810599828099973
C1CCCCC1,C1=CC=C2C(=C1)C=CC=C2Br,,-3.66,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=8168)'],C1CCCCC1,Brc1cccc2ccccc12,C1CCCCC1.Brc1cccc2ccccc12,True,695,-3.68615654,0.026156539999999673,0.0006841645847715828
C1CCCCC1,C1CCC(CC1)C2CCCCC2,,-4.09,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=1181)'],C1CCCCC1,C1CCC(C2CCCCC2)CC1,C1CCCCC1.C1CCC(C2CCCCC2)CC1,True,698,-3.81066849,0.27933151,0.07802609247888011
C1CCCCC1,C1CCNC1,,-4.04,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=56585)'],C1CCCCC1,C1CCNC1,C1CCCCC1.C1CCNC1,True,700,-3.80427153,0.2357284700000002,0.05556791156854099
C1CCCCC1,C1CCNCC1,,-4.32,10.1016/j.cej.2021.129307,"['CompSol Binary (entry number=55917)', 'CompSol Binary (entry number=55918)']",C1CCCCC1,C1CCNCC1,C1CCCCC1.C1CCNCC1,True,701,-3.82658677,0.49341323000000026,0.24345661553903317
C1CCCCC1,CCCCCCCCCCCCCCC=C,,-3.89,10.1016/j.cej.2021.129307,['Abraham Paper (A27)'],C1CCCCC1,C=CCCCCCCCCCCCCCC,C1CCCCC1.C=CCCCCCCCCCCCCCC,True,707,-3.61212382,0.27787618000000025,0.07721517141139254
C1CCCCC1,CC(C)CCO,,-3.77,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=27070)'],C1CCCCC1,CC(C)CCO,C1CCCCC1.CC(C)CCO,True,717,-3.42444117,0.3455588299999999,0.1194109049909688
C1CCCCC1,OCC(C)C,,-3.93,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)', 'CompSol Binary (entry number=22848)']",C1CCCCC1,CC(C)CO,C1CCCCC1.CC(C)CO,True,718,-3.40982069,0.5201793100000001,0.27058651455207616
C1CCCCC1,CC(C)OC(C)C,,-4.18,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=17248)'],C1CCCCC1,CC(C)OC(C)C,C1CCCCC1.CC(C)OC(C)C,True,720,-3.81113287,0.36886712999999993,0.13606295959443684
C1CCCCC1,CC1CCS(=O)(=O)C1,,-2.73,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=59361)'],C1CCCCC1,CC1CCS(=O)(=O)C1,C1CCCCC1.CC1CCS(=O)(=O)C1,True,721,-2.36380922,0.36619078000000016,0.13409568735700853
C1CCCCC1,CCBr,,-4.31,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=34097)'],C1CCCCC1,CCBr,C1CCCCC1.CCBr,True,723,-3.8026084,0.5073915999999996,0.2574462357505596
C1CCCCC1,CCC(=O)C,,-3.79,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A4)', 'CompSol Binary (entry number=20043)', 'CompSol Binary (entry number=20063)', 'CompSol Binary (entry number=20068)', 'CompSol Binary (entry number=20069)']",C1CCCCC1,CCC(C)=O,C1CCCCC1.CCC(C)=O,True,726,-3.28610316,0.5038968399999999,0.2539120253619855
C1CCCCC1,CCCC(=O)C,,-3.82,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=24557)'],C1CCCCC1,CCCC(C)=O,C1CCCCC1.CCCC(C)=O,True,730,-3.41951684,0.40048315999999984,0.16038676144358546
C1CCCCC1,CCCCC#N,,-3.58,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=55345)'],C1CCCCC1,CCCCC#N,C1CCCCC1.CCCCC#N,True,732,-3.3521585,0.22784150000000025,0.05191174912225011
C1CCCCC1,CCCCCC,,-4.24,10.1016/j.cej.2021.129307,"['Abraham Paper (A32)', 'CompSol Binary (entry number=45271)', 'CompSol Binary (entry number=45273)']",C1CCCCC1,CCCCCC,C1CCCCC1.CCCCCC,True,735,-3.98767369,0.2523263100000004,0.0636685667182163
C1CCCCC1,CCCCCC#N,,-3.66,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=46002)'],C1CCCCC1,CCCCCC#N,C1CCCCC1.CCCCCC#N,True,736,-3.43183501,0.22816499000000023,0.052059262661700204
C1CCCCC1,CCCCCC(=O)C,,-3.86,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=21330)'],C1CCCCC1,CCCCCC(C)=O,C1CCCCC1.CCCCCC(C)=O,True,737,-3.53348448,0.32651552000000006,0.10661238480087044
C1CCCCC1,CCCCCCCCCC,,-4.11,10.1016/j.cej.2021.129307,"['Abraham Paper (A32)', 'CompSol Binary (entry number=37057)', 'CompSol Binary (entry number=37058)']",C1CCCCC1,CCCCCCCCCC,C1CCCCC1.CCCCCCCCCC,True,742,-3.78570714,0.32429286000000035,0.10516585904697982
C1CCCCC1,CCCCCCCCCCCC,,-4.03,10.1016/j.cej.2021.129307,"['CompSol Binary (entry number=38195)', 'CompSol Binary (entry number=38196)', 'CompSol Binary (entry number=38197)']",C1CCCCC1,CCCCCCCCCCCC,C1CCCCC1.CCCCCCCCCCCC,True,743,-3.71570394,0.3142960600000002,0.09878201333152373
C1CCCCC1,CCCCCCCCCCCCCCCC,,-4.005,10.13020/3eks-j059 10.1016/j.cej.2021.129307,Averaged - std : 0.03,C1CCCCC1,CCCCCCCCCCCCCCCC,C1CCCCC1.CCCCCCCCCCCCCCCC,True,745,-3.60770276,0.3972972399999999,0.15784509691161752
C1CCCCC1,CCCCCCCCCCO,,-3.42,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",C1CCCCC1,CCCCCCCCCCO,C1CCCCC1.CCCCCCCCCCO,True,748,-3.47292606,0.052926059999999886,0.0028011678271235877
C1CCCCC1,CCCCCCCCN(CCCCCCCC)CCCCCCCC,,-3.86,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=51196)'],C1CCCCC1,CCCCCCCCN(CCCCCCCC)CCCCCCCC,C1CCCCC1.CCCCCCCCN(CCCCCCCC)CCCCCCCC,True,749,-3.44950126,0.41049874,0.16850921554158757
C1CCCCC1,CCCCCCCCO,,-3.595,10.13020/3eks-j059 10.1016/j.cej.2021.129307,Averaged - std : 0.14,C1CCCCC1,CCCCCCCCO,C1CCCCC1.CCCCCCCCO,True,750,-3.48751143,0.10748857000000012,0.011553792680644924
C1CCCCC1,CCCCCCCO,,-3.72,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)', 'CompSol Binary (entry number=10481)']",C1CCCCC1,CCCCCCCO,C1CCCCC1.CCCCCCCO,True,751,-3.4860642,0.23393580000000025,0.05472595852164012
C1CCCCC1,ClCCCC,,-4.17,10.1016/j.cej.2021.129307,['Abraham Paper (A7)'],C1CCCCC1,CCCCCl,C1CCCCC1.CCCCCl,True,756,-3.83050942,0.3394905800000001,0.11525385390873646
C1CCCCC1,CCCCO,,-3.7,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)', 'CompSol Binary (entry number=8841)', 'CompSol Binary (entry number=8860)', 'CompSol Binary (entry number=8861)', 'CompSol Binary (entry number=8875)']",C1CCCCC1,CCCCO,C1CCCCC1.CCCCO,True,759,-3.41931789,0.2806821100000003,0.07878244687405228
C1CCCCC1,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,,-3.73,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=3071)'],C1CCCCC1,CCCCOC(=O)c1ccccc1C(=O)OCCCC,C1CCCCC1.CCCCOC(=O)c1ccccc1C(=O)OCCCC,True,761,-3.24451826,0.48548174,0.2356925198734276
C1CCCCC1,CC(=O)OCCCC,,-3.91,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A3)', 'CompSol Binary (entry number=29866)']",C1CCCCC1,CCCCOC(C)=O,C1CCCCC1.CCCCOC(C)=O,True,762,-3.58654728,0.32345272000000014,0.10462166207539848
C1CCCCC1,CCCCOCCCC,,-4.13,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A9)', 'CompSol Binary (entry number=1679)']",C1CCCCC1,CCCCOCCCC,C1CCCCC1.CCCCOCCCC,True,764,-3.80929849,0.3207015099999997,0.1028494585162799
C1CCCCC1,CCN(CC)CC,,-4.23,10.1016/j.cej.2021.129307,"['CompSol Binary (entry number=50044)', 'CompSol Binary (entry number=50047)']",C1CCCCC1,CCN(CC)CC,C1CCCCC1.CCN(CC)CC,True,768,-3.89317999,0.3368200100000003,0.11344771913640028
C1CCCCC1,CCNC(=O)C,,-3.41,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)']",C1CCCCC1,CCNC(C)=O,C1CCCCC1.CCNC(C)=O,True,770,-2.93016411,0.47983588999999993,0.23024248133209205
C1CCCCC1,CN(C)P(=O)(N(C)C)N(C)C,,-3.47,10.1016/j.cej.2021.129307,"['CompSol Binary (entry number=44783)', 'CompSol Binary (entry number=44784)', 'CompSol Binary (entry number=44785)']",C1CCCCC1,CN(C)P(=O)(N(C)C)N(C)C,C1CCCCC1.CN(C)P(=O)(N(C)C)N(C)C,True,780,-3.18166475,0.28833525000000026,0.08313721639256265
C1CCCCC1,CN1CCCCC1=O,,-3.37,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)']",C1CCCCC1,CN1CCCCC1=O,C1CCCCC1.CN1CCCCC1=O,True,782,-3.21853744,0.15146256000000013,0.022940907081753642
C1CCCCC1,CNC=O,,-2.93,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)', 'CompSol Binary (entry number=52463)', 'CompSol Binary (entry number=52468)']",C1CCCCC1,CNC=O,C1CCCCC1.CNC=O,True,785,-2.51246064,0.41753936000000014,0.17433911714920972
C1CCCCC1,COC1=CC=CC=C1,,-3.84,10.1016/j.cej.2021.129307,"['CompSol Binary (entry number=47963)', 'CompSol Binary (entry number=47964)']",C1CCCCC1,COc1ccccc1,C1CCCCC1.COc1ccccc1,True,790,-3.66140023,0.17859976999999994,0.031897877844052874
C1CCCCC1,c1cc(C)ccc1C,,-4.17,10.1016/j.cej.2021.129307,"['Abraham Paper (A30)', 'CompSol Binary (entry number=7347)', 'CompSol Binary (entry number=7349)', 'CompSol Binary (entry number=7350)']",C1CCCCC1,Cc1ccc(C)cc1,C1CCCCC1.Cc1ccc(C)cc1,True,792,-3.89659224,0.27340776,0.0747518032282176
C1CCCCC1,CC1=CC=CC=C1,,-4.2,10.1016/j.cej.2021.129307,"['CompSol Binary (entry number=48760)', 'CompSol Binary (entry number=48762)']",C1CCCCC1,Cc1ccccc1,C1CCCCC1.Cc1ccccc1,True,795,-3.93401967,0.2659803300000001,0.07074553594690895
C1CCCCC1,CC1=CC=CC=N1,,-3.91,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=24174)'],C1CCCCC1,Cc1ccccn1,C1CCCCC1.Cc1ccccn1,True,796,-3.65179383,0.25820617000000023,0.06667042622606902
C1CCCCC1,ClC(Cl)(Cl)Cl,,-4.44,10.1016/j.cej.2021.129307,"['Abraham Paper (A7)', 'CompSol Binary (entry number=57878)', 'CompSol Binary (entry number=57879)']",C1CCCCC1,ClC(Cl)(Cl)Cl,C1CCCCC1.ClC(Cl)(Cl)Cl,True,797,-4.11208407,0.3279159300000005,0.10752885714776524
C1CCCCC1,ClCCCl,,-3.93,10.1016/j.cej.2021.129307,"['Abraham Paper (A34)', 'Abraham Paper (A7)', 'CompSol Binary (entry number=4467)', 'CompSol Binary (entry number=4468)', 'CompSol Binary (entry number=4482)', 'CompSol Binary (entry number=4483)']",C1CCCCC1,ClCCCl,C1CCCCC1.ClCCCl,True,800,-3.40237572,0.52762428,0.27838738084551834
C1CCCCC1,C(C(C(C(F)(F)F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)F,,-2.71,10.1016/j.cej.2021.129307,"['CompSol Binary (entry number=58812)', 'CompSol Binary (entry number=58813)']",C1CCCCC1,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C1CCCCC1.FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,True,805,-2.78788292,0.07788291999999997,0.006065749227726395
C1CCCCC1,C1=CC=C(C=C1)F,,-4.12,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=41157)'],C1CCCCC1,Fc1ccccc1,C1CCCCC1.Fc1ccccc1,True,806,-3.90097862,0.21902138000000004,0.04797036489710442
C1CCCCC1,C(CC#N)CC#N,,-2.17,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=55308)'],C1CCCCC1,N#CCCCC#N,C1CCCCC1.N#CCCCC#N,True,808,-2.12441305,0.045586950000000126,0.0020781700103025113
C1CCCCC1,C(COCCC#N)C#N,,-2.24,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=26664)'],C1CCCCC1,N#CCCOCCC#N,C1CCCCC1.N#CCCOCCC#N,True,810,-1.95067387,0.2893261300000003,0.08370960950077706
C1CCCCC1,C1COCCN1C=O,,-2.65,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)', 'CompSol Binary (entry number=28765)', 'CompSol Binary (entry number=28790)', 'CompSol Binary (entry number=28801)']",C1CCCCC1,O=CN1CCOCC1,C1CCCCC1.O=CN1CCOCC1,True,822,-2.47373478,0.1762652199999999,0.03106942778164836
C1CCCCC1,C1=COC(=C1)C=O,,-3.01,10.1016/j.cej.2021.129307,"['CompSol Binary (entry number=21079)', 'CompSol Binary (entry number=21086)', 'CompSol Binary (entry number=21089)', 'CompSol Binary (entry number=21092)']",C1CCCCC1,O=Cc1ccco1,C1CCCCC1.O=Cc1ccco1,True,823,-3.0522402,0.04224020000000017,0.0017842344960400146
C1CCCCC1,C1CCC(CC1)O,,-3.69,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=36344)'],C1CCCCC1,OC1CCCCC1,C1CCCCC1.OC1CCCCC1,True,824,-3.45373712,0.23626287999999995,0.05582014846589438
C1CCCCC1,C(CS)O,,-2.58,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=21491)'],C1CCCCC1,OCCS,C1CCCCC1.OCCS,True,832,-2.69913577,0.11913576999999975,0.014193331693492841
C1CCCCC1,C(CSCCO)O,,-2.07,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=17337)'],C1CCCCC1,OCCSCCO,C1CCCCC1.OCCSCCO,True,833,-2.05004591,0.019954089999999702,0.0003981657077280881
C1CCCCC1,C1=CC=C(C=C1)CCO,,-3.32,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=33601)'],C1CCCCC1,OCCc1ccccc1,C1CCCCC1.OCCc1ccccc1,True,834,-3.24407168,0.07592832000000005,0.005765109778022408
C1CCCCC1,C1=COC(=C1)CO,,-2.94,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=21283)'],C1CCCCC1,OCc1ccco1,C1CCCCC1.OCc1ccco1,True,836,-3.00558621,0.0655862100000002,0.004301550942164127
C1CCCCC1,C1=CC=NC=C1,,-3.75,10.1016/j.cej.2021.129307,"['CompSol Binary (entry number=56471)', 'CompSol Binary (entry number=56472)']",C1CCCCC1,c1ccncc1,C1CCCCC1.c1ccncc1,True,842,-3.60340165,0.1465983500000001,0.02149107622272253
C1CCCCCC1,CCCCCCCCCCCCCCCC,,-4.83,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=43492)'],C1CCCCCC1,CCCCCCCCCCCCCCCC,C1CCCCCC1.CCCCCCCCCCCCCCCC,True,845,-4.54416398,0.28583601999999964,0.0817022303294402
C1CCCCCC1,C(=O)N(C)C,,-3.79,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)', 'CompSol Binary (entry number=50740)']",C1CCCCCC1,CN(C)C=O,C1CCCCCC1.CN(C)C=O,True,847,-3.62500785,0.16499215000000023,0.027222409561622574
C1CCCCCC1,C(CCC#N)CC#N,,-3.34,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=45773)'],C1CCCCCC1,N#CCCCCC#N,C1CCCCCC1.N#CCCCCC#N,True,850,-3.04124225,0.29875775000000004,0.08925619318506253
C1CCCCCC1,C(CO)N,,-2.41,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=19389)'],C1CCCCCC1,NCCO,C1CCCCCC1.NCCO,True,851,-2.83212551,0.42212550999999987,0.17818994619276
C1CCCCCC1,C1=COC(=C1)C=O,,-3.85,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=21077)'],C1CCCCCC1,O=Cc1ccco1,C1CCCCCC1.O=Cc1ccco1,True,854,-3.87835841,0.028358410000000056,0.0008041994177281032
C1CCCCCCC1,CCCCCCCCCCCCCCCC,,-5.55,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=43542)'],C1CCCCCCC1,CCCCCCCCCCCCCCCC,C1CCCCCCC1.CCCCCCCCCCCCCCCC,True,857,-5.28786063,0.26213936999999987,0.06871704930399683
C1CCCCCCC1,C(=O)N(C)C,,-4.39,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)', 'CompSol Binary (entry number=50803)']",C1CCCCCCC1,CN(C)C=O,C1CCCCCCC1.CN(C)C=O,True,858,-4.24333254,0.14666745999999975,0.021511343822851525
C1CCCCCCC1,CN1CCCC1=O,,-4.77,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=11949)'],C1CCCCCCC1,CN1CCCC1=O,C1CCCCCCC1.CN1CCCC1=O,True,859,-4.59724671,0.17275328999999928,0.029843699205823852
C1CCCCCCC1,COCCO,,-4.52,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=22114)'],C1CCCCCCC1,COCCO,C1CCCCCCC1.COCCO,True,860,-4.39735246,0.12264754,0.0150424190680516
C1CCCCCCC1,CS(=O)C,,-3.85,10.1016/j.cej.2021.129307,"['CompSol Binary (entry number=57017)', 'CompSol Binary (entry number=57018)']",C1CCCCCCC1,CS(C)=O,C1CCCCCCC1.CS(C)=O,True,861,-3.27615609,0.5738439099999999,0.32929683304408797
C1CCNC1,C1CCCCC1,,-4.19,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=36226)'],C1CCNC1,C1CCCCC1,C1CCNC1.C1CCCCC1,True,874,-3.84494316,0.34505684000000025,0.11906422283078577
C1CCNCC1,CC(C)(C)OC,,-4.87,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],C1CCNCC1,COC(C)(C)C,C1CCNCC1.COC(C)(C)C,True,884,-4.76928209,0.10071791000000019,0.010144097394768138
C1CCOC1,C1CCOC1,,-4.275,10.13020/3eks-j059 Compsol pure,Averaged - std : 0.02,C1CCOC1,C1CCOC1,C1CCOC1.C1CCOC1,True,890,-4.03477941,0.24022059000000073,0.057705931859948455
C1CCOC1,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,,-3.35,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=19243)'],C1CCOC1,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,C1CCOC1.CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,True,894,-2.86127653,0.48872347000000005,0.23885063012884095
C1CCOC1,CCCCCCCC,,-3.66,10.1016/j.cej.2021.129307,['Abraham Paper (A32)'],C1CCOC1,CCCCCCCC,C1CCOC1.CCCCCCCC,True,900,-3.30233711,0.3576628900000003,0.1279227428831523
C1CCOC1,CCCCCCCCO,,-3.915,10.13020/3eks-j059 10.1016/j.cej.2021.129307,Averaged - std : 0.02,C1CCOC1,CCCCCCCCO,C1CCOC1.CCCCCCCCO,True,902,-3.95150951,0.036509510000000134,0.0013329443204401097
C1CCOC1,CCCCl,,-4.31,10.1016/j.cej.2021.129307,"['CompSol Binary (entry number=9726)', 'CompSol Binary (entry number=9728)']",C1CCOC1,CCCCl,C1CCOC1.CCCCl,True,906,-4.07065272,0.2393472799999996,0.05728712044339821
C1CCOC1,CC(=O)N(CC)CC,,-3.97,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)']",C1CCOC1,CCN(CC)C(C)=O,C1CCOC1.CCN(CC)C(C)=O,True,908,-3.67811679,0.2918832100000004,0.08519580827990433
C1CCOC1,CCN1CCCC1=O,,-3.95,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=10460)'],C1CCOC1,CCN1CCCC1=O,C1CCOC1.CCN1CCCC1=O,True,909,-3.73249745,0.2175025500000003,0.047307359256502625
C1CCOC1,CC(=O)OCC,,-4.11,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A3)']",C1CCOC1,CCOC(C)=O,C1CCOC1.CCOC(C)=O,True,913,-3.87435203,0.23564797000000048,0.05552996576512113
C1CCOC1,CN1CCCC1=O,,-4.04,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)']",C1CCOC1,CN1CCCC1=O,C1CCOC1.CN1CCCC1=O,True,914,-3.74987307,0.29012693,0.0841736355112249
C1CCOC1,C(Cl)(Cl)Cl,,-5.12,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=61602)'],C1CCOC1,ClC(Cl)Cl,C1CCOC1.ClC(Cl)Cl,True,920,-4.78608084,0.33391915999999977,0.11150200541510545
C1CCOC1,ClCCCl,,-4.53,10.1016/j.cej.2021.129307,"['Abraham Paper (A34)', 'Abraham Paper (A7)']",C1CCOC1,ClCCCl,C1CCOC1.ClCCCl,True,921,-4.3516465,0.17835350000000005,0.031809970962250016
C1CCOCC1,C1CCOCC1,,-4.68,Compsol pure,solute-solvent same,C1CCOCC1,C1CCOCC1,C1CCOCC1.C1CCOCC1,True,928,-4.50272257,0.1772774299999993,0.031427287187404646
C1CCOCC1,O1CCOCC1,,-4.53,10.1016/j.cej.2021.129307,['Abraham Paper (A33)'],C1CCOCC1,C1COCCO1,C1CCOCC1.C1COCCO1,True,929,-4.3554507,0.17454930000000068,0.03046745813049024
C1CCOCC1,CCCCCCCCO,,-4.275,10.13020/3eks-j059 10.1016/j.cej.2021.129307,Averaged - std : 0.06,C1CCOCC1,CCCCCCCCO,C1CCOCC1.CCCCCCCCO,True,933,-4.44697078,0.17197077999999966,0.029573949173808282
C1CCOCC1,CCCCCl,,-4.71,10.1016/j.cej.2021.129307,"['CompSol Binary (entry number=9616)', 'CompSol Binary (entry number=9617)', 'CompSol Binary (entry number=9618)', 'CompSol Binary (entry number=9619)']",C1CCOCC1,CCCCCl,C1CCOCC1.CCCCCl,True,934,-4.51828972,0.19171027999999968,0.03675283145767828
C1CCOCC1,O,,-3.12,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,C1CCOCC1,O,C1CCOCC1.O,True,937,-3.13909182,0.01909181999999987,0.00036449759091239506
C1CNCCN1,CC(C)CO,,-6.58,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,C1CNCCN1,CC(C)CO,C1CNCCN1.CC(C)CO,True,953,-8.74146573,2.1614657299999998,4.671934101964432
C1CNCCN1,CCCCCCCCO,,-5.8,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,C1CNCCN1,CCCCCCCCO,C1CNCCN1.CCCCCCCCO,True,954,-8.27275879,2.4727587899999994,6.114536033522262
C1CNCCN1,O,,-7.4,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,C1CNCCN1,O,C1CNCCN1.O,True,956,-8.85564927,1.4556492700000003,2.118914797251534
C1COCCN1,O1CCOCC1,,-5.72,10.1016/j.cej.2021.129307,['Abraham Paper (A33)'],C1COCCN1,C1COCCO1,C1COCCN1.C1COCCO1,True,965,-5.79250541,0.07250541000000066,0.005257034479268195
C1COCCN1,CCCCCCCCO,,-5.99,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,C1COCCN1,CCCCCCCCO,C1COCCN1.CCCCCCCCO,True,966,-6.47922746,0.4892274599999995,0.23934350761805112
C1COCCN1,ClC(Cl)Cl,,-6.72,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,C1COCCN1,ClC(Cl)Cl,C1COCCN1.ClC(Cl)Cl,True,967,-6.38831603,0.3316839699999994,0.11001425595496049
C1COCCN1,O,,-7.17,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,C1COCCN1,O,C1COCCN1.O,True,969,-7.37174233,0.20174233000000008,0.04069996771382893
C1COCCO1,C1COCCO1,,-5.12,Compsol pure,solute-solvent same,C1COCCO1,C1COCCO1,C1COCCO1.C1COCCO1,True,973,-5.13488296,0.014882959999999557,0.0002215024983615868
C1COCCO1,CC#N,,-5.305,10.13020/3eks-j059 10.1016/j.cej.2021.129307,Averaged - std : 0.02,C1COCCO1,CC#N,C1COCCO1.CC#N,True,974,-5.20854655,0.09645344999999939,0.009303268016902382
C1COCCO1,CC(O)=O,,-5.8100000000000005,10.13020/3eks-j059 10.1016/j.cej.2021.129307,Averaged - std : 0.01,C1COCCO1,CC(=O)O,C1COCCO1.CC(=O)O,True,976,-6.26812581,0.4581258099999994,0.20987925778815555
C1COCCO1,CC(=O)c1ccccc1,,-5.03,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,C1COCCO1,CC(=O)c1ccccc1,C1COCCO1.CC(=O)c1ccccc1,True,977,-4.91336858,0.11663142000000004,0.01360288813121641
C1COCCO1,CC(=O)C,,-5.07,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A4)', 'CompSol Binary (entry number=25505)', 'CompSol Binary (entry number=25506)']",C1COCCO1,CC(C)=O,C1COCCO1.CC(C)=O,True,980,-5.05029259,0.019707410000000536,0.00038838200890812114
C1COCCO1,OCCC(C)C,,-4.54,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)', 'CompSol Binary (entry number=26924)', 'CompSol Binary (entry number=26925)']",C1COCCO1,CC(C)CCO,C1COCCO1.CC(C)CCO,True,983,-4.92024645,0.38024644999999957,0.14458736273760217
C1COCCO1,CCBr,,-5.3,10.13020/3eks-j059 10.1016/j.cej.2021.129307,Averaged - std : 0.09,C1COCCO1,CCBr,C1COCCO1.CCBr,True,987,-5.3150464,0.015046400000000126,0.0002263941529600038
C1COCCO1,CCCC#N,,-5.03,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=34275)'],C1COCCO1,CCCC#N,C1COCCO1.CCCC#N,True,990,-4.99383892,0.03616108000000029,0.001307623706766421
