solute,solvent,logS,DGsolv,Reference (DOI),Comments,can_smiles_solute,can_smiles_solvent,concat_smiles,is_chonps_halogens,index
C1=CC=C(C=C1)C(C(=O)O)O,C=CCCCCCCC=C,,-9.41,10.1016/j.cej.2021.129307,['Abraham Paper (A27)'],O=C(O)C(O)c1ccccc1,C=CCCCCCCC=C,O=C(O)C(O)c1ccccc1.C=CCCCCCCC=C,True,18890
C1=CC=C(C=C1)C=CC(=O)O,O,,-8.38,10.1016/j.cej.2021.129307,['Abraham Paper (A21)'],O=C(O)C=Cc1ccccc1,O,O=C(O)C=Cc1ccccc1.O,True,18969
C1=CC=C(C=C1)CCCCCCCC(=O)O,O,,-8.98,10.1016/j.cej.2021.129307,['Abraham Paper (A16)'],O=C(O)CCCCCCCc1ccccc1,O,O=C(O)CCCCCCCc1ccccc1.O,True,19085
C1=CC=C(C=C1)CCCCCCC(=O)O,O,,-8.72,10.1016/j.cej.2021.129307,['Abraham Paper (A16)'],O=C(O)CCCCCCc1ccccc1,O,O=C(O)CCCCCCc1ccccc1.O,True,19087
C1=CC=C(C=C1)CCCCC(=O)O,O,,-8.68,10.1016/j.cej.2021.129307,['Abraham Paper (A16)'],O=C(O)CCCCc1ccccc1,O,O=C(O)CCCCc1ccccc1.O,True,19097
C1=CC=C(C=C1)CCCC(=O)O,O,,-9.07,10.1016/j.cej.2021.129307,['Abraham Paper (A16)'],O=C(O)CCCc1ccccc1,O,O=C(O)CCCc1ccccc1.O,True,19122
C1=CC=C(C=C1)CCC(=O)O,O,,-9.0,10.1016/j.cej.2021.129307,['Abraham Paper (A16)'],O=C(O)CCc1ccccc1,O,O=C(O)CCc1ccccc1.O,True,19137
C1=CC=C(C=C1)CC(=O)O,C=CCCCCCCC=C,,-7.39,10.1016/j.cej.2021.129307,['Abraham Paper (A27)'],O=C(O)Cc1ccccc1,C=CCCCCCCC=C,O=C(O)Cc1ccccc1.C=CCCCCCCC=C,True,19250
C1=CC=C(C=C1)CC(=O)O,CC(=O)OCC,,-11.1,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A3)']",O=C(O)Cc1ccccc1,CCOC(C)=O,O=C(O)Cc1ccccc1.CCOC(C)=O,True,19254
C1=CC=C(C=C1)CC(=O)O,O,,-8.74,10.1016/j.cej.2021.129307,"['Abraham Paper (A16)', 'Abraham Paper (A27)', 'Abraham Paper (A3)', 'Abraham Paper (A8)']",O=C(O)Cc1ccccc1,O,O=C(O)Cc1ccccc1.O,True,19259
C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl,c1ccccc1Cl,,-17.67,10.1016/j.cej.2021.129307,['Abraham Paper (A6)'],O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,Clc1ccccc1,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl.Clc1ccccc1,True,19267
C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl,CO,,-18.5,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,CO,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl.CO,True,19266
C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl,C(=O)N(C)C,,-20.04,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)']",O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,CN(C)C=O,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl.CN(C)C=O,True,19265
C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl,NC=O,,-17.79,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)']",O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,NC=O,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl.NC=O,True,19268
C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl,CCCCCO,,-18.38,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,CCCCCO,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl.CCCCCO,True,19263
C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl,O1CCOCC1,,-19.66,10.1016/j.cej.2021.129307,['Abraham Paper (A33)'],O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,C1COCCO1,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl.C1COCCO1,True,19262
C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl,CCO,,-18.52,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,CCO,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl.CCO,True,19264
C1=CC=C(C=C1)C(=O)O,O,,-6.96,10.1016/j.cej.2021.129307,"['Abraham Paper (A16)', 'Abraham Paper (A20)', 'Abraham Paper (A20)', 'Abraham Paper (A20)', 'Abraham Paper (A21)', 'Abraham Paper (A27)', 'Abraham Paper (A27)', 'Abraham Paper (A3)', 'Abraham Paper (A3)', 'Abraham Paper (A4)', 'Abraham Paper (A4)', 'Abraham Paper (A4)', 'Abraham Paper (A5)', 'Abraham Paper (A5)', 'Abraham Paper (A5)', 'Abraham Paper (A6)', 'Abraham Paper (A8)', 'Abraham Paper (A9)']",O=C(O)c1ccccc1,O,O=C(O)c1ccccc1.O,True,19826
C1=CC=C(C=C1)C(=O)O,CO,,-9.81,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(O)c1ccccc1,CO,O=C(O)c1ccccc1.CO,True,19822
C1=CC=C(C=C1)C(=O)O,CNC=O,,-10.03,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)']",O=C(O)c1ccccc1,CNC=O,O=C(O)c1ccccc1.CNC=O,True,19820
C1=CC=C(C=C1)C(=O)O,C(=O)N(C)C,,-10.12,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)']",O=C(O)c1ccccc1,CN(C)C=O,O=C(O)c1ccccc1.CN(C)C=O,True,19819
C1=CC=C(C=C1)C(=O)O,CCOCC,,-9.45,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],O=C(O)c1ccccc1,CCOCC,O=C(O)c1ccccc1.CCOCC,True,19818
C1=CC=C(C=C1)C(=O)O,CC(=O)OCC,,-9.43,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A3)']",O=C(O)c1ccccc1,CCOC(C)=O,O=C(O)c1ccccc1.CCOC(C)=O,True,19817
C1=CC=C(C=C1)C(=O)O,CCCO,,-9.6,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(O)c1ccccc1,CCCO,O=C(O)c1ccccc1.CCCO,True,19814
C1=CC=C(C=C1)C(=O)O,CCCCOCCCC,,-8.8,10.1016/j.cej.2021.129307,['Abraham Paper (A9)'],O=C(O)c1ccccc1,CCCCOCCCC,O=C(O)c1ccccc1.CCCCOCCCC,True,19813
C1=CC=C(C=C1)C(=O)O,CC(=O)OCCCC,,-9.29,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A3)']",O=C(O)c1ccccc1,CCCCOC(C)=O,O=C(O)c1ccccc1.CCCCOC(C)=O,True,19812
C1=CC=C(C=C1)C(=O)O,CCCCO,,-9.58,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(O)c1ccccc1,CCCCO,O=C(O)c1ccccc1.CCCCO,True,19811
C1=CC=C(C=C1)C(=O)O,CCCCCO,,-9.44,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(O)c1ccccc1,CCCCCO,O=C(O)c1ccccc1.CCCCCO,True,19810
C1=CC=C(C=C1)C(=O)O,CCCCCCO,,-9.39,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(O)c1ccccc1,CCCCCCO,O=C(O)c1ccccc1.CCCCCCO,True,19809
C1=CC=C(C=C1)C(=O)O,CCO,,-9.71,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(O)c1ccccc1,CCO,O=C(O)c1ccccc1.CCO,True,19816
C1=CC=C(C=C1)C(=O)O,CCCCCCCCCCO,,-9.21,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(O)c1ccccc1,CCCCCCCCCCO,O=C(O)c1ccccc1.CCCCCCCCCCO,True,19807
C1=CC=C(C=C1)C(=O)O,CCCC(O)C,,-9.52,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],O=C(O)c1ccccc1,CCCC(C)O,O=C(O)c1ccccc1.CCCC(C)O,True,19806
C1=CC=C(C=C1)C(=O)O,CC(O)CC,,-9.41,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)']",O=C(O)c1ccccc1,CCC(C)O,O=C(O)c1ccccc1.CCC(C)O,True,19805
C1=CC=C(C=C1)C(=O)O,CC(O)C,,-9.63,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)']",O=C(O)c1ccccc1,CC(C)O,O=C(O)c1ccccc1.CC(C)O,True,19803
C1=CC=C(C=C1)C(=O)O,OCC(C)C,,-9.4,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)']",O=C(O)c1ccccc1,CC(C)CO,O=C(O)c1ccccc1.CC(C)CO,True,19801
C1=CC=C(C=C1)C(=O)O,OCCC(C)C,,-9.41,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)']",O=C(O)c1ccccc1,CC(C)CCO,O=C(O)c1ccccc1.CC(C)CCO,True,19800
C1=CC=C(C=C1)C(=O)O,CC(=O)C,,-9.63,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A4)', 'Abraham Paper (A4)', 'Abraham Paper (A4)']",O=C(O)c1ccccc1,CC(C)=O,O=C(O)c1ccccc1.CC(C)=O,True,19799
C1=CC=C(C=C1)C(=O)O,CC(=O)N(C)C,,-10.11,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)']",O=C(O)c1ccccc1,CC(=O)N(C)C,O=C(O)c1ccccc1.CC(=O)N(C)C,True,19797
C1=CC=C(C=C1)C(=O)O,CCCCCCCCCCCCCCC=C,,-5.84,10.1016/j.cej.2021.129307,['Abraham Paper (A27)'],O=C(O)c1ccccc1,C=CCCCCCCCCCCCCCC,O=C(O)c1ccccc1.C=CCCCCCCCCCCCCCC,True,19795
C1=CC=C(C=C1)C(=O)O,C=CCCCCCCC=C,,-6.26,10.1016/j.cej.2021.129307,['Abraham Paper (A27)'],O=C(O)c1ccccc1,C=CCCCCCCC=C,O=C(O)c1ccccc1.C=CCCCCCCC=C,True,19794
C1=CC=C(C=C1)C(=O)O,O1CCOCC1,,-9.81,10.1016/j.cej.2021.129307,['Abraham Paper (A33)'],O=C(O)c1ccccc1,C1COCCO1,O=C(O)c1ccccc1.C1COCCO1,True,19793
C1=CC=C(C=C1)C(=O)O,O1CCCC1,,-9.93,10.1016/j.cej.2021.129307,['Abraham Paper (A33)'],O=C(O)c1ccccc1,C1CCOC1,O=C(O)c1ccccc1.C1CCOC1,True,19792
C1=CC=C(C=C1)C(=O)O,CCCCCCCO,,-9.27,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(O)c1ccccc1,CCCCCCCO,O=C(O)c1ccccc1.CCCCCCCO,True,19808
C1=CC=C(C(=C1)C(=O)O)Cl,O,,-7.53,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A4)', 'Abraham Paper (A4)', 'Abraham Paper (A4)', 'Abraham Paper (A5)', 'Abraham Paper (A8)']",O=C(O)c1ccccc1Cl,O,O=C(O)c1ccccc1Cl.O,True,19860
C1=CC=C(C(=C1)C(=O)O)Cl,C(=O)N(C)C,,-11.13,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)']",O=C(O)c1ccccc1Cl,CN(C)C=O,O=C(O)c1ccccc1Cl.CN(C)C=O,True,19858
C1=CC=C(C(=C1)C(=O)O)Cl,CC(=O)C,,-10.37,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A4)', 'Abraham Paper (A4)', 'Abraham Paper (A4)']",O=C(O)c1ccccc1Cl,CC(C)=O,O=C(O)c1ccccc1Cl.CC(C)=O,True,19856
C1=CC=C(C(=C1)C(=O)O)O,CCCCOCCCC,,-9.58,10.1016/j.cej.2021.129307,['Abraham Paper (A9)'],O=C(O)c1ccccc1O,CCCCOCCCC,O=C(O)c1ccccc1O.CCCCOCCCC,True,19890
C1=CC=C(C(=C1)C(=O)O)O,C1CCCCC1=O,,-10.45,10.1016/j.cej.2021.129307,"['Abraham Paper (A4)', 'Abraham Paper (A4)', 'Abraham Paper (A4)']",O=C(O)c1ccccc1O,O=C1CCCCC1,O=C(O)c1ccccc1O.O=C1CCCCC1,True,19908
C1=CC=C(C(=C1)C(=O)O)O,O,,-7.35,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A20)', 'Abraham Paper (A3)', 'Abraham Paper (A3)', 'Abraham Paper (A3)', 'Abraham Paper (A4)', 'Abraham Paper (A4)', 'Abraham Paper (A4)', 'Abraham Paper (A4)', 'Abraham Paper (A4)', 'Abraham Paper (A4)', 'Abraham Paper (A4)', 'Abraham Paper (A4)', 'Abraham Paper (A4)', 'Abraham Paper (A5)', 'Abraham Paper (A5)', 'Abraham Paper (A6)', 'Abraham Paper (A6)', 'Abraham Paper (A6)', 'Abraham Paper (A6)', 'Abraham Paper (A6)', 'Abraham Paper (A8)', 'Abraham Paper (A9)']",O=C(O)c1ccccc1O,O,O=C(O)c1ccccc1O.O,True,19907
C1=CC=C(C(=C1)C(=O)O)O,NC=O,,-9.97,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)']",O=C(O)c1ccccc1O,NC=O,O=C(O)c1ccccc1O.NC=O,True,19905
C1=CC=C(C(=C1)C(=O)O)O,c1ccccc1Cl,,-8.36,10.1016/j.cej.2021.129307,['Abraham Paper (A6)'],O=C(O)c1ccccc1O,Clc1ccccc1,O=C(O)c1ccccc1O.Clc1ccccc1,True,19904
C1=CC=C(C(=C1)C(=O)O)O,CC(=O)OC,,-10.19,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A3)']",O=C(O)c1ccccc1O,COC(C)=O,O=C(O)c1ccccc1O.COC(C)=O,True,19900
C1=CC=C(C(=C1)C(=O)O)O,CC(C)(C)OC,,-10.19,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],O=C(O)c1ccccc1O,COC(C)(C)C,O=C(O)c1ccccc1O.COC(C)(C)C,True,19899
C1=CC=C(C(=C1)C(=O)O)O,CO,,-10.47,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(O)c1ccccc1O,CO,O=C(O)c1ccccc1O.CO,True,19898
C1=CC=C(C(=C1)C(=O)O)O,CCOCC,,-10.15,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],O=C(O)c1ccccc1O,CCOCC,O=C(O)c1ccccc1O.CCOCC,True,19895
C1=CC=C(C(=C1)C(=O)O)O,CC(=O)OCC,,-10.11,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A3)']",O=C(O)c1ccccc1O,CCOC(C)=O,O=C(O)c1ccccc1O.CCOC(C)=O,True,19894
C1=CC=C(C(=C1)C(=O)O)O,CCO,,-10.39,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(O)c1ccccc1O,CCO,O=C(O)c1ccccc1O.CCO,True,19893
C1=CC=C(C(=C1)C(=O)O)O,CCCO,,-10.35,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(O)c1ccccc1O,CCCO,O=C(O)c1ccccc1O.CCCO,True,19891
C1=CC=C(C(=C1)C(=O)O)O,CC(=O)OCCCC,,-10.01,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A3)']",O=C(O)c1ccccc1O,CCCCOC(C)=O,O=C(O)c1ccccc1O.CCCCOC(C)=O,True,19889
C1=CC=C(C(=C1)C(=O)O)O,C(=O)N(C)C,,-10.87,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)']",O=C(O)c1ccccc1O,CN(C)C=O,O=C(O)c1ccccc1O.CN(C)C=O,True,19896
C1=CC=C(C(=C1)C(=O)O)O,CCCCCO,,-10.16,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(O)c1ccccc1O,CCCCCO,O=C(O)c1ccccc1O.CCCCCO,True,19887
C1=CC=C(C(=C1)C(=O)O)O,O1CCCC1,,-10.78,10.1016/j.cej.2021.129307,['Abraham Paper (A33)'],O=C(O)c1ccccc1O,C1CCOC1,O=C(O)c1ccccc1O.C1CCOC1,True,19874
C1=CC=C(C(=C1)C(=O)O)O,O1CCOCC1,,-10.34,10.1016/j.cej.2021.129307,['Abraham Paper (A33)'],O=C(O)c1ccccc1O,C1COCCO1,O=C(O)c1ccccc1O.C1COCCO1,True,19875
C1=CC=C(C(=C1)C(=O)O)O,CC(O)(C)C,,-10.42,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)']",O=C(O)c1ccccc1O,CC(C)(C)O,O=C(O)c1ccccc1O.CC(C)(C)O,True,19876
C1=CC=C(C(=C1)C(=O)O)O,CC(=O)C,,-10.48,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A4)', 'Abraham Paper (A4)', 'Abraham Paper (A4)']",O=C(O)c1ccccc1O,CC(C)=O,O=C(O)c1ccccc1O.CC(C)=O,True,19878
C1=CC=C(C(=C1)C(=O)O)O,OCCC(C)C,,-10.14,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)']",O=C(O)c1ccccc1O,CC(C)CCO,O=C(O)c1ccccc1O.CC(C)CCO,True,19879
C1=CC=C(C(=C1)C(=O)O)O,OCC(C)C,,-10.18,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)']",O=C(O)c1ccccc1O,CC(C)CO,O=C(O)c1ccccc1O.CC(C)CO,True,19880
C1=CC=C(C(=C1)C(=O)O)O,CCCCO,,-10.26,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(O)c1ccccc1O,CCCCO,O=C(O)c1ccccc1O.CCCCO,True,19888
C1=CC=C(C(=C1)C(=O)O)O,CCC(=O)C,,-10.39,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A4)', 'Abraham Paper (A4)', 'Abraham Paper (A4)']",O=C(O)c1ccccc1O,CCC(C)=O,O=C(O)c1ccccc1O.CCC(C)=O,True,19882
C1=CC=C(C(=C1)C(=O)O)O,CC(O)CC,,-10.33,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)']",O=C(O)c1ccccc1O,CCC(C)O,O=C(O)c1ccccc1O.CCC(C)O,True,19883
C1=CC=C(C(=C1)C(=O)O)O,CCCC(O)C,,-10.27,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],O=C(O)c1ccccc1O,CCCC(C)O,O=C(O)c1ccccc1O.CCCC(C)O,True,19884
C1=CC=C(C(=C1)C(=O)O)O,CCCCCCCCO,,-10.15,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],O=C(O)c1ccccc1O,CCCCCCCCO,O=C(O)c1ccccc1O.CCCCCCCCO,True,19885
C1=CC=C(C(=C1)C(=O)O)O,CCCCCCO,,-10.19,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(O)c1ccccc1O,CCCCCCO,O=C(O)c1ccccc1O.CCCCCCO,True,19886
C1=CC=C(C(=C1)C(=O)O)O,CC(O)C,,-10.39,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)']",O=C(O)c1ccccc1O,CC(C)O,O=C(O)c1ccccc1O.CC(C)O,True,19881
O=C(O)C1=CC=CC=C1[N+]([O-])=O,CCCCCCCCO,,-12.48,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],O=C(O)c1ccccc1[N+](=O)[O-],CCCCCCCCO,O=C(O)c1ccccc1[N+](=O)[O-].CCCCCCCCO,True,19912
O=C(OC1CCCCC1)C2=CC=CC=C2C(OC3CCCCC3)=O,O,,-9.07,10.1016/j.cej.2021.129307,['Abraham Paper (A18)'],O=C(OC1CCCCC1)c1ccccc1C(=O)OC1CCCCC1,O,O=C(OC1CCCCC1)c1ccccc1C(=O)OC1CCCCC1.O,True,19969
O=C(OC1CCCCCC1)C2=CC=CC=C2C(OC3CCCCCC3)=O,O,,-8.87,10.1016/j.cej.2021.129307,['Abraham Paper (A18)'],O=C(OC1CCCCCC1)c1ccccc1C(=O)OC1CCCCCC1,O,O=C(OC1CCCCCC1)c1ccccc1C(=O)OC1CCCCCC1.O,True,19971
O=C(OCc1ccccc1)c2ccccc2,O=C(OCc1ccccc1)c2ccccc2,,-12.4,Compsol pure,solute-solvent same,O=C(OCc1ccccc1)c1ccccc1,O=C(OCc1ccccc1)c1ccccc1,O=C(OCc1ccccc1)c1ccccc1.O=C(OCc1ccccc1)c1ccccc1,True,20015
O=C(OCC1=CC=CC=C1)C2=CC=CC=C2C(OCC3=CC=CC=C3)=O,O,,-11.31,10.1016/j.cej.2021.129307,['Abraham Paper (A18)'],O=C(OCc1ccccc1)c1ccccc1C(=O)OCc1ccccc1,O,O=C(OCc1ccccc1)c1ccccc1C(=O)OCc1ccccc1.O,True,20016
C1=CC=C(C=C1)OC(=O)OC2=CC=CC=C2,CO,,-11.84,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(Oc1ccccc1)Oc1ccccc1,CO,O=C(Oc1ccccc1)Oc1ccccc1.CO,True,20040
C1=CC=C(C=C1)OC(=O)OC2=CC=CC=C2,CCCO,,-11.51,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(Oc1ccccc1)Oc1ccccc1,CCCO,O=C(Oc1ccccc1)Oc1ccccc1.CCCO,True,20037
C1=CC=C(C=C1)OC(=O)OC2=CC=CC=C2,CCCCO,,-11.39,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(Oc1ccccc1)Oc1ccccc1,CCCCO,O=C(Oc1ccccc1)Oc1ccccc1.CCCCO,True,20036
C1=CC=C(C=C1)OC(=O)OC2=CC=CC=C2,CCO,,-11.56,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(Oc1ccccc1)Oc1ccccc1,CCO,O=C(Oc1ccccc1)Oc1ccccc1.CCO,True,20039
O=C(OC1=CC=CC=C1)OC2=CC=CC=C2,CC(O)C,,-11.27,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)']",O=C(Oc1ccccc1)Oc1ccccc1,CC(C)O,O=C(Oc1ccccc1)Oc1ccccc1.CC(C)O,True,20034
O=C(OC1=CC=CC=C1)OC2=CC=CC=C2,OCC(C)C,,-11.23,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)']",O=C(Oc1ccccc1)Oc1ccccc1,CC(C)CO,O=C(Oc1ccccc1)Oc1ccccc1.CC(C)CO,True,20033
O=C(OC1=CC=CC=C1)OC2=CC=CC=C2,CC(O)CC,,-11.25,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)']",O=C(Oc1ccccc1)Oc1ccccc1,CCC(C)O,O=C(Oc1ccccc1)Oc1ccccc1.CCC(C)O,True,20035
O=C(OC1=CC=CC=C1)C2=CC=CC=C2C(OC3=CC=CC=C3)=O,O,,-11.6,10.1016/j.cej.2021.129307,['Abraham Paper (A18)'],O=C(Oc1ccccc1)c1ccccc1C(=O)Oc1ccccc1,O,O=C(Oc1ccccc1)c1ccccc1C(=O)Oc1ccccc1.O,True,20043
C1=CC=C(C=C1)OC(=O)C2=CC=CC=C2O,CO,,-12.46,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(Oc1ccccc1)c1ccccc1O,CO,O=C(Oc1ccccc1)c1ccccc1O.CO,True,20052
C1=CC=C(C=C1)OC(=O)C2=CC=CC=C2O,CCO,,-12.45,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(Oc1ccccc1)c1ccccc1O,CCO,O=C(Oc1ccccc1)c1ccccc1O.CCO,True,20051
C1=CC=C(C=C1)OC(=O)C2=CC=CC=C2O,CCCO,,-12.43,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(Oc1ccccc1)c1ccccc1O,CCCO,O=C(Oc1ccccc1)c1ccccc1O.CCCO,True,20049
C1=CC=C(C=C1)OC(=O)C2=CC=CC=C2O,CC(O)C,,-12.24,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)']",O=C(Oc1ccccc1)c1ccccc1O,CC(C)O,O=C(Oc1ccccc1)c1ccccc1O.CC(C)O,True,20046
OC1=CC=CC=C1C(OC2=CC=CC=C2)=O,CC(O)CC,,-12.48,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)']",O=C(Oc1ccccc1)c1ccccc1O,CCC(C)O,O=C(Oc1ccccc1)c1ccccc1O.CCC(C)O,True,20047
OC1=CC=CC=C1C(OC2=CC=CC=C2)=O,OCC(C)C,,-12.21,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)']",O=C(Oc1ccccc1)c1ccccc1O,CC(C)CO,O=C(Oc1ccccc1)c1ccccc1O.CC(C)CO,True,20045
C1=CC=C(C=C1)OC(=O)C2=CC=CC=C2O,CCCCO,,-12.44,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(Oc1ccccc1)c1ccccc1O,CCCCO,O=C(Oc1ccccc1)c1ccccc1O.CCCCO,True,20048
[O-]C(=O)c1ccccc1,O,,-3.82,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,O=C([O-])c1ccccc1,O,O=C([O-])c1ccccc1.O,True,20069
ON(c1ccccc1)C(=O)c2cc(cc(c2)[N+]([O-])=O)[N+]([O-])=O,O,,-15.63,10.1016/j.cej.2021.129307,['Abraham Paper (A6)'],O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N(O)c1ccccc1,O,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N(O)c1ccccc1.O,True,20073
